asset_type,entity_id,display_name,superstar_id,set_id,primary_image_path,base_plate_path,notes
merch-card,merch-drew-mcintyre-3-replica-gear,Drew McIntyre Replica Gear,drew-mcintyre,survivor-series-series-1,assets/images/drew-mcintyre-replica-gear-drew-mcintyre.webp,assets/images/drew-mcintyre-replica-gear-drew-mcintyre-base-plate.webp,Superstar-specific Merch
merch-card,merch-drew-mcintyre-4-premium-wristbands,Drew McIntyre Premium Wristbands,drew-mcintyre,survivor-series-series-1,assets/images/drew-mcintyre-premium-wristbands-drew-mcintyre.webp,assets/images/drew-mcintyre-premium-wristbands-drew-mcintyre-base-plate.webp,Superstar-specific Merch
merch-card,merch-drew-mcintyre-5-limited-poster,Drew McIntyre Limited Poster,drew-mcintyre,survivor-series-series-1,assets/images/drew-mcintyre-limited-poster-drew-mcintyre.webp,assets/images/drew-mcintyre-limited-poster-drew-mcintyre-base-plate.webp,Superstar-specific Merch
merch-card,merch-randy-orton-1-funko-pop,Randy Orton Funko Pop,randy-orton,ruthless-aggression-series-1,assets/images/randy-orton-funko-pop-randy-orton.webp,assets/images/randy-orton-funko-pop-randy-orton-base-plate.webp,Superstar-specific Merch
merch-card,merch-randy-orton-2-collector-figure,Randy Orton Collector Figure,randy-orton,ruthless-aggression-series-1,assets/images/randy-orton-collector-figure-randy-orton.webp,assets/images/randy-orton-collector-figure-randy-orton-base-plate.webp,Superstar-specific Merch
merch-card,merch-randy-orton-3-replica-gear,Randy Orton Replica Gear,randy-orton,ruthless-aggression-series-1,assets/images/randy-orton-replica-gear-randy-orton.webp,assets/images/randy-orton-replica-gear-randy-orton-base-plate.webp,Superstar-specific Merch
merch-card,merch-randy-orton-4-premium-wristbands,Randy Orton Premium Wristbands,randy-orton,ruthless-aggression-series-1,assets/images/randy-orton-premium-wristbands-randy-orton.webp,assets/images/randy-orton-premium-wristbands-randy-orton-base-plate.webp,Superstar-specific Merch
merch-card,merch-randy-orton-5-limited-poster,Randy Orton Limited Poster,randy-orton,ruthless-aggression-series-1,assets/images/randy-orton-limited-poster-randy-orton.webp,assets/images/randy-orton-limited-poster-randy-orton-base-plate.webp,Superstar-specific Merch
merch-card,merch-sami-zayn-1-funko-pop,Sami Zayn Funko Pop,sami-zayn,survivor-series-series-1,assets/images/sami-zayn-funko-pop-sami-zayn.webp,assets/images/sami-zayn-funko-pop-sami-zayn-base-plate.webp,Superstar-specific Merch
merch-card,merch-sami-zayn-2-collector-figure,Sami Zayn Collector Figure,sami-zayn,survivor-series-series-1,assets/images/sami-zayn-collector-figure-sami-zayn.webp,assets/images/sami-zayn-collector-figure-sami-zayn-base-plate.webp,Superstar-specific Merch
merch-card,merch-sami-zayn-3-replica-gear,Sami Zayn Replica Gear,sami-zayn,survivor-series-series-1,assets/images/sami-zayn-replica-gear-sami-zayn.webp,assets/images/sami-zayn-replica-gear-sami-zayn-base-plate.webp,Superstar-specific Merch
merch-card,merch-sami-zayn-4-premium-wristbands,Sami Zayn Premium Wristbands,sami-zayn,survivor-series-series-1,assets/images/sami-zayn-premium-wristbands-sami-zayn.webp,assets/images/sami-zayn-premium-wristbands-sami-zayn-base-plate.webp,Superstar-specific Merch
merch-card,merch-sami-zayn-5-limited-poster,Sami Zayn Limited Poster,sami-zayn,survivor-series-series-1,assets/images/sami-zayn-limited-poster-sami-zayn.webp,assets/images/sami-zayn-limited-poster-sami-zayn-base-plate.webp,Superstar-specific Merch
merch-card,merch-jacob-fatu-1-funko-pop,Jacob Fatu Funko Pop,jacob-fatu,survivor-series-series-1,assets/images/jacob-fatu-funko-pop-jacob-fatu.webp,assets/images/jacob-fatu-funko-pop-jacob-fatu-base-plate.webp,Superstar-specific Merch
merch-card,merch-jacob-fatu-2-collector-figure,Jacob Fatu Collector Figure,jacob-fatu,survivor-series-series-1,assets/images/jacob-fatu-collector-figure-jacob-fatu.webp,assets/images/jacob-fatu-collector-figure-jacob-fatu-base-plate.webp,Superstar-specific Merch
merch-card,merch-jacob-fatu-3-replica-gear,Jacob Fatu Replica Gear,jacob-fatu,survivor-series-series-1,assets/images/jacob-fatu-replica-gear-jacob-fatu.webp,assets/images/jacob-fatu-replica-gear-jacob-fatu-base-plate.webp,Superstar-specific Merch
merch-card,merch-jacob-fatu-4-premium-wristbands,Jacob Fatu Premium Wristbands,jacob-fatu,survivor-series-series-1,assets/images/jacob-fatu-premium-wristbands-jacob-fatu.webp,assets/images/jacob-fatu-premium-wristbands-jacob-fatu-base-plate.webp,Superstar-specific Merch
merch-card,merch-jacob-fatu-5-limited-poster,Jacob Fatu Limited Poster,jacob-fatu,survivor-series-series-1,assets/images/jacob-fatu-limited-poster-jacob-fatu.webp,assets/images/jacob-fatu-limited-poster-jacob-fatu-base-plate.webp,Superstar-specific Merch
merch-card,merch-solo-sikoa-1-funko-pop,Solo Sikoa Funko Pop,solo-sikoa,survivor-series-series-1,assets/images/solo-sikoa-funko-pop-solo-sikoa.webp,assets/images/solo-sikoa-funko-pop-solo-sikoa-base-plate.webp,Superstar-specific Merch
merch-card,merch-solo-sikoa-2-collector-figure,Solo Sikoa Collector Figure,solo-sikoa,survivor-series-series-1,assets/images/solo-sikoa-collector-figure-solo-sikoa.webp,assets/images/solo-sikoa-collector-figure-solo-sikoa-base-plate.webp,Superstar-specific Merch
merch-card,merch-solo-sikoa-3-replica-gear,Solo Sikoa Replica Gear,solo-sikoa,survivor-series-series-1,assets/images/solo-sikoa-replica-gear-solo-sikoa.webp,assets/images/solo-sikoa-replica-gear-solo-sikoa-base-plate.webp,Superstar-specific Merch
merch-card,merch-solo-sikoa-4-premium-wristbands,Solo Sikoa Premium Wristbands,solo-sikoa,survivor-series-series-1,assets/images/solo-sikoa-premium-wristbands-solo-sikoa.webp,assets/images/solo-sikoa-premium-wristbands-solo-sikoa-base-plate.webp,Superstar-specific Merch
merch-card,merch-solo-sikoa-5-limited-poster,Solo Sikoa Limited Poster,solo-sikoa,survivor-series-series-1,assets/images/solo-sikoa-limited-poster-solo-sikoa.webp,assets/images/solo-sikoa-limited-poster-solo-sikoa-base-plate.webp,Superstar-specific Merch
merch-card,merch-jade-cargill-1-funko-pop,Jade Cargill Funko Pop,jade-cargill,survivor-series-series-1,assets/images/jade-cargill-funko-pop-jade-cargill.webp,assets/images/jade-cargill-funko-pop-jade-cargill-base-plate.webp,Superstar-specific Merch
merch-card,merch-jade-cargill-2-collector-figure,Jade Cargill Collector Figure,jade-cargill,survivor-series-series-1,assets/images/jade-cargill-collector-figure-jade-cargill.webp,assets/images/jade-cargill-collector-figure-jade-cargill-base-plate.webp,Superstar-specific Merch
merch-card,merch-jade-cargill-3-replica-gear,Jade Cargill Replica Gear,jade-cargill,survivor-series-series-1,assets/images/jade-cargill-replica-gear-jade-cargill.webp,assets/images/jade-cargill-replica-gear-jade-cargill-base-plate.webp,Superstar-specific Merch
merch-card,merch-jade-cargill-4-premium-wristbands,Jade Cargill Premium Wristbands,jade-cargill,survivor-series-series-1,assets/images/jade-cargill-premium-wristbands-jade-cargill.webp,assets/images/jade-cargill-premium-wristbands-jade-cargill-base-plate.webp,Superstar-specific Merch
merch-card,merch-jade-cargill-5-limited-poster,Jade Cargill Limited Poster,jade-cargill,survivor-series-series-1,assets/images/jade-cargill-limited-poster-jade-cargill.webp,assets/images/jade-cargill-limited-poster-jade-cargill-base-plate.webp,Superstar-specific Merch
merch-card,merch-nia-jax-1-funko-pop,Nia Jax Funko Pop,nia-jax,survivor-series-series-1,assets/images/nia-jax-funko-pop-nia-jax.webp,assets/images/nia-jax-funko-pop-nia-jax-base-plate.webp,Superstar-specific Merch
merch-card,merch-nia-jax-2-collector-figure,Nia Jax Collector Figure,nia-jax,survivor-series-series-1,assets/images/nia-jax-collector-figure-nia-jax.webp,assets/images/nia-jax-collector-figure-nia-jax-base-plate.webp,Superstar-specific Merch
merch-card,merch-nia-jax-3-replica-gear,Nia Jax Replica Gear,nia-jax,survivor-series-series-1,assets/images/nia-jax-replica-gear-nia-jax.webp,assets/images/nia-jax-replica-gear-nia-jax-base-plate.webp,Superstar-specific Merch
merch-card,merch-nia-jax-4-premium-wristbands,Nia Jax Premium Wristbands,nia-jax,survivor-series-series-1,assets/images/nia-jax-premium-wristbands-nia-jax.webp,assets/images/nia-jax-premium-wristbands-nia-jax-base-plate.webp,Superstar-specific Merch
merch-card,merch-nia-jax-5-limited-poster,Nia Jax Limited Poster,nia-jax,survivor-series-series-1,assets/images/nia-jax-limited-poster-nia-jax.webp,assets/images/nia-jax-limited-poster-nia-jax-base-plate.webp,Superstar-specific Merch
merch-card,merch-goldberg-1-funko-pop,Goldberg Funko Pop,goldberg,season-2-whos-next,assets/images/goldberg-funko-pop-goldberg.webp,assets/images/goldberg-funko-pop-goldberg-base-plate.webp,Superstar-specific Merch
merch-card,merch-goldberg-2-collector-figure,Goldberg Collector Figure,goldberg,season-2-whos-next,assets/images/goldberg-collector-figure-goldberg.webp,assets/images/goldberg-collector-figure-goldberg-base-plate.webp,Superstar-specific Merch
merch-card,merch-goldberg-3-replica-gear,Goldberg Replica Gear,goldberg,season-2-whos-next,assets/images/goldberg-replica-gear-goldberg.webp,assets/images/goldberg-replica-gear-goldberg-base-plate.webp,Superstar-specific Merch
merch-card,merch-goldberg-4-premium-wristbands,Goldberg Premium Wristbands,goldberg,season-2-whos-next,assets/images/goldberg-premium-wristbands-goldberg.webp,assets/images/goldberg-premium-wristbands-goldberg-base-plate.webp,Superstar-specific Merch
merch-card,merch-goldberg-5-limited-poster,Goldberg Limited Poster,goldberg,season-2-whos-next,assets/images/goldberg-limited-poster-goldberg.webp,assets/images/goldberg-limited-poster-goldberg-base-plate.webp,Superstar-specific Merch
merch-card,merch-joe-hendry-1-funko-pop,Joe Hendry Funko Pop,joe-hendry,raw-series-1,assets/images/joe-hendry-funko-pop-joe-hendry.webp,assets/images/joe-hendry-funko-pop-joe-hendry-base-plate.webp,Superstar-specific Merch
merch-card,merch-joe-hendry-2-collector-figure,Joe Hendry Collector Figure,joe-hendry,raw-series-1,assets/images/joe-hendry-collector-figure-joe-hendry.webp,assets/images/joe-hendry-collector-figure-joe-hendry-base-plate.webp,Superstar-specific Merch
merch-card,merch-joe-hendry-3-replica-gear,Joe Hendry Replica Gear,joe-hendry,raw-series-1,assets/images/joe-hendry-replica-gear-joe-hendry.webp,assets/images/joe-hendry-replica-gear-joe-hendry-base-plate.webp,Superstar-specific Merch
merch-card,merch-joe-hendry-4-premium-wristbands,Joe Hendry Premium Wristbands,joe-hendry,raw-series-1,assets/images/joe-hendry-premium-wristbands-joe-hendry.webp,assets/images/joe-hendry-premium-wristbands-joe-hendry-base-plate.webp,Superstar-specific Merch
merch-card,merch-joe-hendry-5-limited-poster,Joe Hendry Limited Poster,joe-hendry,raw-series-1,assets/images/joe-hendry-limited-poster-joe-hendry.webp,assets/images/joe-hendry-limited-poster-joe-hendry-base-plate.webp,Superstar-specific Merch
merch-card,merch-roxanne-perez-1-funko-pop,Roxanne Perez Funko Pop,roxanne-perez,raw-series-1,assets/images/roxanne-perez-funko-pop-roxanne-perez.webp,assets/images/roxanne-perez-funko-pop-roxanne-perez-base-plate.webp,Superstar-specific Merch
merch-card,merch-roxanne-perez-2-collector-figure,Roxanne Perez Collector Figure,roxanne-perez,raw-series-1,assets/images/roxanne-perez-collector-figure-roxanne-perez.webp,assets/images/roxanne-perez-collector-figure-roxanne-perez-base-plate.webp,Superstar-specific Merch
merch-card,merch-roxanne-perez-3-replica-gear,Roxanne Perez Replica Gear,roxanne-perez,raw-series-1,assets/images/roxanne-perez-replica-gear-roxanne-perez.webp,assets/images/roxanne-perez-replica-gear-roxanne-perez-base-plate.webp,Superstar-specific Merch
merch-card,merch-roxanne-perez-4-premium-wristbands,Roxanne Perez Premium Wristbands,roxanne-perez,raw-series-1,assets/images/roxanne-perez-premium-wristbands-roxanne-perez.webp,assets/images/roxanne-perez-premium-wristbands-roxanne-perez-base-plate.webp,Superstar-specific Merch
merch-card,merch-roxanne-perez-5-limited-poster,Roxanne Perez Limited Poster,roxanne-perez,raw-series-1,assets/images/roxanne-perez-limited-poster-roxanne-perez.webp,assets/images/roxanne-perez-limited-poster-roxanne-perez-base-plate.webp,Superstar-specific Merch
merch-card,merch-austin-theory-1-funko-pop,Austin Theory Funko Pop,austin-theory,raw-series-1,assets/images/austin-theory-funko-pop-austin-theory.webp,assets/images/austin-theory-funko-pop-austin-theory-base-plate.webp,Superstar-specific Merch
merch-card,merch-austin-theory-2-collector-figure,Austin Theory Collector Figure,austin-theory,raw-series-1,assets/images/austin-theory-collector-figure-austin-theory.webp,assets/images/austin-theory-collector-figure-austin-theory-base-plate.webp,Superstar-specific Merch
merch-card,merch-austin-theory-3-replica-gear,Austin Theory Replica Gear,austin-theory,raw-series-1,assets/images/austin-theory-replica-gear-austin-theory.webp,assets/images/austin-theory-replica-gear-austin-theory-base-plate.webp,Superstar-specific Merch
merch-card,merch-austin-theory-4-premium-wristbands,Austin Theory Premium Wristbands,austin-theory,raw-series-1,assets/images/austin-theory-premium-wristbands-austin-theory.webp,assets/images/austin-theory-premium-wristbands-austin-theory-base-plate.webp,Superstar-specific Merch
merch-card,merch-austin-theory-5-limited-poster,Austin Theory Limited Poster,austin-theory,raw-series-1,assets/images/austin-theory-limited-poster-austin-theory.webp,assets/images/austin-theory-limited-poster-austin-theory-base-plate.webp,Superstar-specific Merch
merch-card,merch-montez-ford-1-funko-pop,Montez Ford Funko Pop,montez-ford,raw-series-1,assets/images/montez-ford-funko-pop-montez-ford.webp,assets/images/montez-ford-funko-pop-montez-ford-base-plate.webp,Superstar-specific Merch
merch-card,merch-montez-ford-2-collector-figure,Montez Ford Collector Figure,montez-ford,raw-series-1,assets/images/montez-ford-collector-figure-montez-ford.webp,assets/images/montez-ford-collector-figure-montez-ford-base-plate.webp,Superstar-specific Merch
merch-card,merch-montez-ford-3-replica-gear,Montez Ford Replica Gear,montez-ford,raw-series-1,assets/images/montez-ford-replica-gear-montez-ford.webp,assets/images/montez-ford-replica-gear-montez-ford-base-plate.webp,Superstar-specific Merch
merch-card,merch-montez-ford-4-premium-wristbands,Montez Ford Premium Wristbands,montez-ford,raw-series-1,assets/images/montez-ford-premium-wristbands-montez-ford.webp,assets/images/montez-ford-premium-wristbands-montez-ford-base-plate.webp,Superstar-specific Merch
merch-card,merch-montez-ford-5-limited-poster,Montez Ford Limited Poster,montez-ford,raw-series-1,assets/images/montez-ford-limited-poster-montez-ford.webp,assets/images/montez-ford-limited-poster-montez-ford-base-plate.webp,Superstar-specific Merch
merch-card,merch-lola-vice-1-funko-pop,Lola Vice Funko Pop,lola-vice,worlds-collide-series-1,assets/images/lola-vice-funko-pop-lola-vice.webp,assets/images/lola-vice-funko-pop-lola-vice-base-plate.webp,Superstar-specific Merch
merch-card,merch-lola-vice-2-collector-figure,Lola Vice Collector Figure,lola-vice,worlds-collide-series-1,assets/images/lola-vice-collector-figure-lola-vice.webp,assets/images/lola-vice-collector-figure-lola-vice-base-plate.webp,Superstar-specific Merch
merch-card,merch-lola-vice-3-replica-gear,Lola Vice Replica Gear,lola-vice,worlds-collide-series-1,assets/images/lola-vice-replica-gear-lola-vice.webp,assets/images/lola-vice-replica-gear-lola-vice-base-plate.webp,Superstar-specific Merch
merch-card,merch-lola-vice-4-premium-wristbands,Lola Vice Premium Wristbands,lola-vice,worlds-collide-series-1,assets/images/lola-vice-premium-wristbands-lola-vice.webp,assets/images/lola-vice-premium-wristbands-lola-vice-base-plate.webp,Superstar-specific Merch
merch-card,merch-lola-vice-5-limited-poster,Lola Vice Limited Poster,lola-vice,worlds-collide-series-1,assets/images/lola-vice-limited-poster-lola-vice.webp,assets/images/lola-vice-limited-poster-lola-vice-base-plate.webp,Superstar-specific Merch
merch-card,merch-dragon-lee-1-funko-pop,Dragon Lee Funko Pop,dragon-lee,worlds-collide-series-1,assets/images/dragon-lee-funko-pop-dragon-lee.webp,assets/images/dragon-lee-funko-pop-dragon-lee-base-plate.webp,Superstar-specific Merch
merch-card,merch-dragon-lee-2-collector-figure,Dragon Lee Collector Figure,dragon-lee,worlds-collide-series-1,assets/images/dragon-lee-collector-figure-dragon-lee.webp,assets/images/dragon-lee-collector-figure-dragon-lee-base-plate.webp,Superstar-specific Merch
merch-card,merch-dragon-lee-3-replica-gear,Dragon Lee Replica Gear,dragon-lee,worlds-collide-series-1,assets/images/dragon-lee-replica-gear-dragon-lee.webp,assets/images/dragon-lee-replica-gear-dragon-lee-base-plate.webp,Superstar-specific Merch
